FlowId     Src   Dst   Sent (byte)  Total (byte) Duration (ms)  Progress  
513        4     6     0            50000        30000.00 (DNF) 0.00%
514        4     7     0            50000        30000.00 (DNF) 0.00%
515        4     8     0            50000        30000.00 (DNF) 0.00%
516        4     9     0            50000        30000.00 (DNF) 0.00%
517        4     10    5520         50000        30000.00 (DNF) 11.04%
518        4     11    0            50000        30000.00 (DNF) 0.00%
519        4     12    0            50000        30000.00 (DNF) 0.00%
520        4     13    0            50000        30000.00 (DNF) 0.00%
521        4     14    0            50000        30000.00 (DNF) 0.00%
522        4     15    1380         50000        30000.00 (DNF) 2.76%
523        4     16    0            50000        30000.00 (DNF) 0.00%
524        4     17    0            50000        30000.00 (DNF) 0.00%
525        4     18    0            50000        30000.00 (DNF) 0.00%
526        4     19    13800        50000        30000.00 (DNF) 27.60%
527        4     20    0            50000        30000.00 (DNF) 0.00%
528        4     21    0            50000        30000.00 (DNF) 0.00%
529        4     22    0            50000        30000.00 (DNF) 0.00%
530        4     23    0            50000        30000.00 (DNF) 0.00%
531        4     24    0            50000        30000.00 (DNF) 0.00%
532        4     25    0            50000        30000.00 (DNF) 0.00%
533        4     26    0            50000        30000.00 (DNF) 0.00%
534        4     27    0            50000        30000.00 (DNF) 0.00%
535        4     28    0            50000        30000.00 (DNF) 0.00%
536        4     29    0            50000        30000.00 (DNF) 0.00%
537        4     30    0            50000        30000.00 (DNF) 0.00%
538        4     31    0            50000        30000.00 (DNF) 0.00%
539        4     32    0            50000        30000.00 (DNF) 0.00%
540        4     33    0            50000        30000.00 (DNF) 0.00%
541        4     34    0            50000        30000.00 (DNF) 0.00%
542        4     35    0            50000        30000.00 (DNF) 0.00%
543        4     36    0            50000        30000.00 (DNF) 0.00%
544        4     37    0            50000        30000.00 (DNF) 0.00%
545        4     38    0            50000        30000.00 (DNF) 0.00%
546        4     39    0            50000        30000.00 (DNF) 0.00%
547        4     40    0            50000        30000.00 (DNF) 0.00%
548        4     41    1380         50000        30000.00 (DNF) 2.76%
549        4     42    1380         50000        30000.00 (DNF) 2.76%
550        4     43    0            50000        30000.00 (DNF) 0.00%
551        4     44    0            50000        30000.00 (DNF) 0.00%
552        4     45    0            50000        30000.00 (DNF) 0.00%
553        4     46    0            50000        30000.00 (DNF) 0.00%
554        4     47    1380         50000        30000.00 (DNF) 2.76%
555        4     48    0            50000        30000.00 (DNF) 0.00%
556        4     49    50000        50000        1675.55        100.00%
557        4     50    12420        50000        30000.00 (DNF) 24.84%
558        4     51    0            50000        30000.00 (DNF) 0.00%
559        4     52    11040        50000        30000.00 (DNF) 22.08%
560        4     53    0            50000        30000.00 (DNF) 0.00%
561        4     54    0            50000        30000.00 (DNF) 0.00%
562        4     55    0            50000        30000.00 (DNF) 0.00%
563        4     56    0            50000        30000.00 (DNF) 0.00%
564        4     57    0            50000        30000.00 (DNF) 0.00%
565        4     58    0            50000        30000.00 (DNF) 0.00%
566        4     59    0            50000        30000.00 (DNF) 0.00%
567        4     60    0            50000        30000.00 (DNF) 0.00%
568        4     61    0            50000        30000.00 (DNF) 0.00%
569        4     62    0            50000        30000.00 (DNF) 0.00%
570        4     63    0            50000        30000.00 (DNF) 0.00%
571        4     64    0            50000        30000.00 (DNF) 0.00%
572        4     65    1380         50000        30000.00 (DNF) 2.76%
573        4     66    0            50000        30000.00 (DNF) 0.00%
574        4     67    0            50000        30000.00 (DNF) 0.00%
575        4     68    0            50000        30000.00 (DNF) 0.00%
576        4     69    0            50000        30000.00 (DNF) 0.00%
577        4     70    0            50000        30000.00 (DNF) 0.00%
578        4     71    1380         50000        30000.00 (DNF) 2.76%
579        4     72    0            50000        30000.00 (DNF) 0.00%
580        4     73    0            50000        30000.00 (DNF) 0.00%
581        4     74    0            50000        30000.00 (DNF) 0.00%
582        4     75    0            50000        30000.00 (DNF) 0.00%
583        4     76    1380         50000        30000.00 (DNF) 2.76%
584        4     77    0            50000        30000.00 (DNF) 0.00%
585        4     78    0            50000        30000.00 (DNF) 0.00%
586        4     79    0            50000        30000.00 (DNF) 0.00%
587        4     80    0            50000        30000.00 (DNF) 0.00%
588        4     81    0            50000        30000.00 (DNF) 0.00%
589        4     82    0            50000        30000.00 (DNF) 0.00%
590        4     83    0            50000        30000.00 (DNF) 0.00%
591        4     84    0            50000        30000.00 (DNF) 0.00%
592        4     85    0            50000        30000.00 (DNF) 0.00%
593        4     86    0            50000        30000.00 (DNF) 0.00%
594        4     87    27600        50000        30000.00 (DNF) 55.20%
595        4     88    0            50000        30000.00 (DNF) 0.00%
596        4     89    0            50000        30000.00 (DNF) 0.00%
597        4     90    50000        50000        5806.91        100.00%
598        4     91    0            50000        30000.00 (DNF) 0.00%
599        4     92    0            50000        30000.00 (DNF) 0.00%
600        4     93    0            50000        30000.00 (DNF) 0.00%
601        4     94    0            50000        30000.00 (DNF) 0.00%
602        4     95    50000        50000        20128.12       100.00%
603        4     96    0            50000        30000.00 (DNF) 0.00%
604        4     97    0            50000        30000.00 (DNF) 0.00%
605        4     98    0            50000        30000.00 (DNF) 0.00%
606        4     99    0            50000        30000.00 (DNF) 0.00%
607        4     100   50000        50000        2154.76        100.00%
608        4     101   0            50000        30000.00 (DNF) 0.00%
609        4     102   0            50000        30000.00 (DNF) 0.00%
610        4     103   0            50000        30000.00 (DNF) 0.00%
611        4     104   0            50000        30000.00 (DNF) 0.00%
612        4     105   0            50000        30000.00 (DNF) 0.00%
613        4     106   1380         50000        30000.00 (DNF) 2.76%
614        4     107   0            50000        30000.00 (DNF) 0.00%
615        4     108   0            50000        30000.00 (DNF) 0.00%
616        4     109   0            50000        30000.00 (DNF) 0.00%
617        4     110   0            50000        30000.00 (DNF) 0.00%
618        4     111   0            50000        30000.00 (DNF) 0.00%
619        4     112   0            50000        30000.00 (DNF) 0.00%
620        4     113   0            50000        30000.00 (DNF) 0.00%
621        4     114   0            50000        30000.00 (DNF) 0.00%
622        4     115   0            50000        30000.00 (DNF) 0.00%
623        4     116   0            50000        30000.00 (DNF) 0.00%
624        4     117   0            50000        30000.00 (DNF) 0.00%
625        4     118   0            50000        30000.00 (DNF) 0.00%
626        4     119   0            50000        30000.00 (DNF) 0.00%
627        4     120   0            50000        30000.00 (DNF) 0.00%
628        4     121   0            50000        30000.00 (DNF) 0.00%
629        4     122   0            50000        30000.00 (DNF) 0.00%
630        4     123   2760         50000        30000.00 (DNF) 5.52%
631        4     124   0            50000        30000.00 (DNF) 0.00%
632        4     125   0            50000        30000.00 (DNF) 0.00%
633        4     126   0            50000        30000.00 (DNF) 0.00%
634        4     127   20700        50000        30000.00 (DNF) 41.40%
635        5     0     0            50000        30000.00 (DNF) 0.00%
636        5     1     0            50000        30000.00 (DNF) 0.00%
637        5     2     0            50000        30000.00 (DNF) 0.00%
638        5     3     0            50000        30000.00 (DNF) 0.00%
639        5     4     1380         50000        30000.00 (DNF) 2.76%
640        5     6     0            50000        30000.00 (DNF) 0.00%
